2025-02-25 17:08:00,322 - INFO - Year: 1976, Protection Level: 0.05, RF: 0.000761272001266479, Adjusted RF: 0.01576127200126648, IV: 0.16015258522388504, Start Price: 107.45999908447266, Put Strike: 102.08699913024901, Bond Capital: 0.0155167089312368, Put Premium: 3.1225758190809536, Call Price: 7.002334446860537, Participation Rate: 0.6840577785845781
Calculating participation rate:
2025-03-02 21:11:20,380 - INFO -   RF Rate: 0.1392
2025-03-02 21:11:20,380 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,380 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,380 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8458
2025-03-02 21:11:20,380 - INFO -   Bond Price: 5.3789
2025-03-02 21:11:20,380 - INFO -   Available Bond Capital: -4.3789
2025-03-02 21:11:20,380 - INFO -   Put Premium: 126.6943
2025-03-02 21:11:20,380 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,380 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,380 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,380 - INFO -   RF Rate: 0.1392
2025-03-02 21:11:20,380 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,380 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,380 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8458
2025-03-02 21:11:20,380 - INFO -   Bond Price: 5.3789
2025-03-02 21:11:20,380 - INFO -   Available Bond Capital: -4.3789
2025-03-02 21:11:20,380 - INFO -   Put Premium: 113.5762
2025-03-02 21:11:20,380 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,380 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,380 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,380 - INFO -   RF Rate: 0.1392
2025-03-02 21:11:20,380 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,380 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,380 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8458
2025-03-02 21:11:20,380 - INFO -   Bond Price: 5.3789
2025-03-02 21:11:20,380 - INFO -   Available Bond Capital: -4.3789
2025-03-02 21:11:20,380 - INFO -   Put Premium: 100.4581
2025-03-02 21:11:20,380 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,380 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,380 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,380 - INFO -   RF Rate: 0.1392
2025-03-02 21:11:20,381 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,381 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,381 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8458
2025-03-02 21:11:20,381 - INFO -   Bond Price: 5.3789
2025-03-02 21:11:20,381 - INFO -   Available Bond Capital: -4.3789
2025-03-02 21:11:20,381 - INFO -   Put Premium: 87.3399
2025-03-02 21:11:20,381 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,381 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,381 - INFO - Year 1982 - Using funding spread: 0.0150 (default)
2025-03-02 21:11:20,381 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,381 - INFO -   RF Rate: 0.1301
2025-03-02 21:11:20,381 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,381 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,381 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8549
2025-03-02 21:11:20,381 - INFO -   Bond Price: 5.6836
2025-03-02 21:11:20,381 - INFO -   Available Bond Capital: -4.6836
2025-03-02 21:11:20,381 - INFO -   Put Premium: 147.7635
2025-03-02 21:11:20,381 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,381 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,381 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,381 - INFO -   RF Rate: 0.1301
2025-03-02 21:11:20,381 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,381 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,381 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8549
2025-03-02 21:11:20,381 - INFO -   Bond Price: 5.6836
2025-03-02 21:11:20,381 - INFO -   Available Bond Capital: -4.6836
2025-03-02 21:11:20,381 - INFO -   Put Premium: 132.5844
2025-03-02 21:11:20,381 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,381 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,381 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,381 - INFO -   RF Rate: 0.1301
2025-03-02 21:11:20,381 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,381 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,381 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8549
2025-03-02 21:11:20,381 - INFO -   Bond Price: 5.6836
2025-03-02 21:11:20,381 - INFO -   Available Bond Capital: -4.6836
2025-03-02 21:11:20,382 - INFO -   Put Premium: 117.4053
2025-03-02 21:11:20,382 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,382 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,382 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,382 - INFO -   RF Rate: 0.1301
2025-03-02 21:11:20,382 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,382 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,382 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8549
2025-03-02 21:11:20,382 - INFO -   Bond Price: 5.6836
2025-03-02 21:11:20,382 - INFO -   Available Bond Capital: -4.6836
2025-03-02 21:11:20,382 - INFO -   Put Premium: 102.2261
2025-03-02 21:11:20,382 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,382 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,382 - INFO - Year 1983 - Using funding spread: 0.0150 (default)
2025-03-02 21:11:20,382 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,382 - INFO -   RF Rate: 0.1110
2025-03-02 21:11:20,382 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,382 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,382 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8740
2025-03-02 21:11:20,382 - INFO -   Bond Price: 6.4502
2025-03-02 21:11:20,382 - INFO -   Available Bond Capital: -5.4502
2025-03-02 21:11:20,382 - INFO -   Put Premium: 179.1248
2025-03-02 21:11:20,382 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,382 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,382 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,382 - INFO -   RF Rate: 0.1110
2025-03-02 21:11:20,382 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,382 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,382 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8740
2025-03-02 21:11:20,382 - INFO -   Bond Price: 6.4502
2025-03-02 21:11:20,382 - INFO -   Available Bond Capital: -5.4502
2025-03-02 21:11:20,383 - INFO -   Put Premium: 161.0166
2025-03-02 21:11:20,383 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,383 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,383 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,383 - INFO -   RF Rate: 0.1110
2025-03-02 21:11:20,383 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,383 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,383 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8740
2025-03-02 21:11:20,383 - INFO -   Bond Price: 6.4502
2025-03-02 21:11:20,383 - INFO -   Available Bond Capital: -5.4502
2025-03-02 21:11:20,383 - INFO -   Put Premium: 142.9085
2025-03-02 21:11:20,383 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,383 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,383 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,383 - INFO -   RF Rate: 0.1110
2025-03-02 21:11:20,383 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,383 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,383 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8740
2025-03-02 21:11:20,383 - INFO -   Bond Price: 6.4502
2025-03-02 21:11:20,383 - INFO -   Available Bond Capital: -5.4502
2025-03-02 21:11:20,383 - INFO -   Put Premium: 124.8003
2025-03-02 21:11:20,383 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,383 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,383 - INFO - Year 1984 - Using funding spread: 0.0150 (default)
2025-03-02 21:11:20,383 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,383 - INFO -   RF Rate: 0.1246
2025-03-02 21:11:20,383 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,383 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,383 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8604
2025-03-02 21:11:20,383 - INFO -   Bond Price: 5.8838
2025-03-02 21:11:20,383 - INFO -   Available Bond Capital: -4.8838
2025-03-02 21:11:20,384 - INFO -   Put Premium: 177.4046
2025-03-02 21:11:20,384 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,384 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,384 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,384 - INFO -   RF Rate: 0.1246
2025-03-02 21:11:20,384 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,384 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,384 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8604
2025-03-02 21:11:20,384 - INFO -   Bond Price: 5.8838
2025-03-02 21:11:20,384 - INFO -   Available Bond Capital: -4.8838
2025-03-02 21:11:20,384 - INFO -   Put Premium: 159.2654
2025-03-02 21:11:20,384 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,384 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,384 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,384 - INFO -   RF Rate: 0.1246
2025-03-02 21:11:20,384 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,384 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,384 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8604
2025-03-02 21:11:20,384 - INFO -   Bond Price: 5.8838
2025-03-02 21:11:20,385 - INFO -   Available Bond Capital: -4.8838
2025-03-02 21:11:20,385 - INFO -   Put Premium: 141.1262
2025-03-02 21:11:20,385 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,385 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,385 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,385 - INFO -   RF Rate: 0.1246
2025-03-02 21:11:20,385 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,385 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,385 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8604
2025-03-02 21:11:20,385 - INFO -   Bond Price: 5.8838
2025-03-02 21:11:20,385 - INFO -   Available Bond Capital: -4.8838
2025-03-02 21:11:20,385 - INFO -   Put Premium: 122.9870
2025-03-02 21:11:20,385 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,385 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,385 - INFO - Year 1985 - Using funding spread: 0.0150 (default)
2025-03-02 21:11:20,385 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,385 - INFO -   RF Rate: 0.1062
2025-03-02 21:11:20,385 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,385 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,385 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8788
2025-03-02 21:11:20,385 - INFO -   Bond Price: 6.6812
2025-03-02 21:11:20,385 - INFO -   Available Bond Capital: -5.6812
2025-03-02 21:11:20,385 - INFO -   Put Premium: 231.3848
2025-03-02 21:11:20,385 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,385 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,385 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,385 - INFO -   RF Rate: 0.1062
2025-03-02 21:11:20,385 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,385 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,385 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8788
2025-03-02 21:11:20,385 - INFO -   Bond Price: 6.6812
2025-03-02 21:11:20,385 - INFO -   Available Bond Capital: -5.6812
2025-03-02 21:11:20,386 - INFO -   Put Premium: 208.0866
2025-03-02 21:11:20,386 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,386 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,386 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,386 - INFO -   RF Rate: 0.1062
2025-03-02 21:11:20,386 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,386 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,386 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8788
2025-03-02 21:11:20,386 - INFO -   Bond Price: 6.6812
2025-03-02 21:11:20,386 - INFO -   Available Bond Capital: -5.6812
2025-03-02 21:11:20,386 - INFO -   Put Premium: 184.7885
2025-03-02 21:11:20,386 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,386 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,386 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,386 - INFO -   RF Rate: 0.1062
2025-03-02 21:11:20,386 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,386 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,386 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8788
2025-03-02 21:11:20,386 - INFO -   Bond Price: 6.6812
2025-03-02 21:11:20,386 - INFO -   Available Bond Capital: -5.6812
2025-03-02 21:11:20,386 - INFO -   Put Premium: 161.4903
2025-03-02 21:11:20,386 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,386 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,386 - INFO - Year 1986 - Using funding spread: 0.0150 (default)
2025-03-02 21:11:20,386 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,386 - INFO -   RF Rate: 0.0767
2025-03-02 21:11:20,386 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,386 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,386 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9083
2025-03-02 21:11:20,386 - INFO -   Bond Price: 8.5851
2025-03-02 21:11:20,386 - INFO -   Available Bond Capital: -7.5851
2025-03-02 21:11:20,386 - INFO -   Put Premium: 278.8514
2025-03-02 21:11:20,386 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,386 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,386 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,386 - INFO -   RF Rate: 0.0767
2025-03-02 21:11:20,387 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,387 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,387 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9083
2025-03-02 21:11:20,387 - INFO -   Bond Price: 8.5851
2025-03-02 21:11:20,387 - INFO -   Available Bond Capital: -7.5851
2025-03-02 21:11:20,387 - INFO -   Put Premium: 251.4292
2025-03-02 21:11:20,387 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,387 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,387 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,387 - INFO -   RF Rate: 0.0767
2025-03-02 21:11:20,387 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,387 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,387 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9083
2025-03-02 21:11:20,387 - INFO -   Bond Price: 8.5851
2025-03-02 21:11:20,387 - INFO -   Available Bond Capital: -7.5851
2025-03-02 21:11:20,387 - INFO -   Put Premium: 224.0070
2025-03-02 21:11:20,387 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,387 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,387 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,387 - INFO -   RF Rate: 0.0767
2025-03-02 21:11:20,387 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,387 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,387 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9083
2025-03-02 21:11:20,387 - INFO -   Bond Price: 8.5851
2025-03-02 21:11:20,387 - INFO -   Available Bond Capital: -7.5851
2025-03-02 21:11:20,387 - INFO -   Put Premium: 196.5849
2025-03-02 21:11:20,387 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,387 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,387 - INFO - Year 1987 - Using funding spread: 0.0150 (default)
2025-03-02 21:11:20,387 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,387 - INFO -   RF Rate: 0.0839
2025-03-02 21:11:20,387 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,387 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,388 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9011
2025-03-02 21:11:20,388 - INFO -   Bond Price: 8.0208
2025-03-02 21:11:20,388 - INFO -   Available Bond Capital: -7.0208
2025-03-02 21:11:20,388 - INFO -   Put Premium: 281.0723
2025-03-02 21:11:20,388 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,388 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,388 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,388 - INFO -   RF Rate: 0.0839
2025-03-02 21:11:20,388 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,388 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,388 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9011
2025-03-02 21:11:20,388 - INFO -   Bond Price: 8.0208
2025-03-02 21:11:20,388 - INFO -   Available Bond Capital: -7.0208
2025-03-02 21:11:20,388 - INFO -   Put Premium: 253.2748
2025-03-02 21:11:20,388 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,388 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,388 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,388 - INFO -   RF Rate: 0.0839
2025-03-02 21:11:20,388 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,388 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,388 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9011
2025-03-02 21:11:20,388 - INFO -   Bond Price: 8.0208
2025-03-02 21:11:20,388 - INFO -   Available Bond Capital: -7.0208
2025-03-02 21:11:20,388 - INFO -   Put Premium: 225.4774
2025-03-02 21:11:20,388 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,388 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,388 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,388 - INFO -   RF Rate: 0.0839
2025-03-02 21:11:20,388 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,388 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,388 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9011
2025-03-02 21:11:20,389 - INFO -   Bond Price: 8.0208
2025-03-02 21:11:20,389 - INFO -   Available Bond Capital: -7.0208
2025-03-02 21:11:20,389 - INFO -   Put Premium: 197.6799
2025-03-02 21:11:20,389 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,389 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,389 - INFO - Year 1988 - Using funding spread: 0.0150 (default)
2025-03-02 21:11:20,389 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,389 - INFO -   RF Rate: 0.0885
2025-03-02 21:11:20,389 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,389 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,389 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8965
2025-03-02 21:11:20,389 - INFO -   Bond Price: 7.7025
2025-03-02 21:11:20,389 - INFO -   Available Bond Capital: -6.7025
2025-03-02 21:11:20,389 - INFO -   Put Premium: 313.5000
2025-03-02 21:11:20,389 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,389 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,389 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,389 - INFO -   RF Rate: 0.0885
2025-03-02 21:11:20,389 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,389 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,389 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8965
2025-03-02 21:11:20,389 - INFO -   Bond Price: 7.7025
2025-03-02 21:11:20,389 - INFO -   Available Bond Capital: -6.7025
2025-03-02 21:11:20,390 - INFO -   Put Premium: 282.3831
2025-03-02 21:11:20,390 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,390 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,390 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,390 - INFO -   RF Rate: 0.0885
2025-03-02 21:11:20,391 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,391 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,391 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8965
2025-03-02 21:11:20,391 - INFO -   Bond Price: 7.7025
2025-03-02 21:11:20,391 - INFO -   Available Bond Capital: -6.7025
2025-03-02 21:11:20,391 - INFO -   Put Premium: 251.2663
2025-03-02 21:11:20,391 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,391 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,391 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,391 - INFO -   RF Rate: 0.0885
2025-03-02 21:11:20,391 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,391 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,391 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8965
2025-03-02 21:11:20,391 - INFO -   Bond Price: 7.7025
2025-03-02 21:11:20,391 - INFO -   Available Bond Capital: -6.7025
2025-03-02 21:11:20,391 - INFO -   Put Premium: 220.1494
2025-03-02 21:11:20,391 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,391 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,391 - INFO - Year 1989 - Using funding spread: 0.0150 (default)
2025-03-02 21:11:20,391 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,391 - INFO -   RF Rate: 0.0849
2025-03-02 21:11:20,391 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,391 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,391 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9001
2025-03-02 21:11:20,391 - INFO -   Bond Price: 7.9478
2025-03-02 21:11:20,391 - INFO -   Available Bond Capital: -6.9478
2025-03-02 21:11:20,391 - INFO -   Put Premium: 401.3328
2025-03-02 21:11:20,391 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,391 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,391 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,391 - INFO -   RF Rate: 0.0849
2025-03-02 21:11:20,391 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,392 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,392 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9001
2025-03-02 21:11:20,392 - INFO -   Bond Price: 7.9478
2025-03-02 21:11:20,392 - INFO -   Available Bond Capital: -6.9478
2025-03-02 21:11:20,392 - INFO -   Put Premium: 361.6100
2025-03-02 21:11:20,392 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,392 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,392 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,392 - INFO -   RF Rate: 0.0849
2025-03-02 21:11:20,392 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,392 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,392 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9001
2025-03-02 21:11:20,392 - INFO -   Bond Price: 7.9478
2025-03-02 21:11:20,392 - INFO -   Available Bond Capital: -6.9478
2025-03-02 21:11:20,392 - INFO -   Put Premium: 321.8872
2025-03-02 21:11:20,392 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,392 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,392 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,392 - INFO -   RF Rate: 0.0849
2025-03-02 21:11:20,392 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,392 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,392 - INFO -   Adjusted RF Rate (rf + spread - div): -0.9001
2025-03-02 21:11:20,392 - INFO -   Bond Price: 7.9478
2025-03-02 21:11:20,392 - INFO -   Available Bond Capital: -6.9478
2025-03-02 21:11:20,392 - INFO -   Put Premium: 282.1645
2025-03-02 21:11:20,392 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,392 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,392 - INFO - Year 1990 - Using funding spread: 0.0150 (default)
2025-03-02 21:11:20,392 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,393 - INFO -   RF Rate: 0.0855
2025-03-02 21:11:20,393 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,393 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,393 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8995
2025-03-02 21:11:20,393 - INFO -   Bond Price: 7.9060
2025-03-02 21:11:20,393 - INFO -   Available Bond Capital: -6.9060
2025-03-02 21:11:20,393 - INFO -   Put Premium: 374.6365
2025-03-02 21:11:20,393 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,393 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,394 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,394 - INFO -   RF Rate: 0.0855
2025-03-02 21:11:20,394 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,394 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,394 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8995
2025-03-02 21:11:20,394 - INFO -   Bond Price: 7.9060
2025-03-02 21:11:20,394 - INFO -   Available Bond Capital: -6.9060
2025-03-02 21:11:20,394 - INFO -   Put Premium: 337.5388
2025-03-02 21:11:20,394 - INFO -   Call Price: 0.0000
2025-03-02 21:11:20,394 - INFO -   Final Participation Rate: -inf

2025-03-02 21:11:20,394 - INFO - 
Calculating participation rate:
2025-03-02 21:11:20,394 - INFO -   RF Rate: 0.0855
2025-03-02 21:11:20,394 - INFO -   Funding Spread: 0.0150
2025-03-02 21:11:20,394 - INFO -   Dividend Yield: 1.0000
2025-03-02 21:11:20,394 - INFO -   Adjusted RF Rate (rf + spread - div): -0.8995
